"","wave","day","amp","phase","cvel","amp_std"
"1929",9,193,1.06064512116903,1.23970887965843,-1.2455165078141,-0.630138925814716
"1930",10,193,0.402534693759079,2.64595295859714,10.9422925160104,-1.21117027922122
"1931",1,194,0.927623499158043,2.97971482382909,87.3534800464821,-0.287416795186688
"1932",2,194,1.20152867426033,0.913680202357774,6.22131787018075,-0.400796340542431
"1933",3,194,3.1077354456964,-2.71928067456427,-26.347847432269,0.172884270184406
"1934",4,194,2.87629967551538,-1.94424290955281,-12.8545411228974,-0.355581391400358
"1935",5,194,7.82036453439615,1.76069318347536,10.7436102982032,1.56865892370536
"1936",6,194,2.03191781728912,-1.03763433754901,-3.68168353691379,-0.979681933682123
"1937",7,194,3.99312626781479,1.35871055475626,4.57595209628502,0.495481362871768
"1938",8,194,0.348708463628979,-2.29258227114786,-7.56080640118882,-1.65732650159985
"1939",9,194,1.68983509837067,1.43603785169286,3.96390770007424,0.11662388970222
"1940",10,194,0.377749180120925,-0.126832543970355,7.27918711620593,-1.25040773963436
"1941",1,195,0,0,86.4134007354309,-2.47265655911691
"1942",2,195,0,0,14.5373270401054,-1.73820317840366
"1943",3,195,0,0,-26.3394833760728,-2.02524535772495
"1944",4,195,0,0,-14.322590258674,-1.99505064645031
"1945",5,195,0,0,10.1439872036208,-2.20032664811713
"1946",6,195,0,0,-5.21824876697135,-1.88435882242133
"1947",7,195,0,0,5.80904711861086,-1.82741252424811
"1948",8,195,0,0,-8.42939630022649,-1.95899707309147
"1949",9,195,0,0,4.72475276357045,-1.88898023869001
"1950",10,195,0,0,-1.51883699066,-1.84841505622584
"1951",1,196,0,0,-12.3632318203108,-2.47265655911691
"1952",2,196,0,0,-1.89549014238578,-1.73820317840366
"1953",3,196,0,0,3.7608853365512,-2.02524535772495
"1954",4,196,0,0,2.01673039426203,-1.99505064645031
"1955",5,196,0,0,-1.46106988612918,-2.20032664811713
"1956",6,196,0,0,0.717547070681737,-1.88435882242133
"1957",7,196,0,0,-0.805352887695299,-1.82741252424811
"1958",8,196,0,0,1.1890284708904,-1.95899707309147
"1959",9,196,0,0,-0.662034602224305,-1.88898023869001
"1960",10,196,0,0,0.052624503892967,-1.84841505622584
"1961",1,197,0,0,0,-2.47265655911691
"1962",2,197,0,0,0,-1.73820317840366
"1963",3,197,0,0,0,-2.02524535772495
"1964",4,197,0,0,0,-1.99505064645031
"1965",5,197,0,0,0,-2.20032664811713
"1966",6,197,0,0,1.8425850038963e-15,-1.88435882242133
"1967",7,197,0,0,0,-1.82741252424811
"1968",8,197,0,0,0,-1.95899707309147
"1969",9,197,0,0,-4.60646250974074e-16,-1.88898023869001
"1970",10,197,0,0,0,-1.84841505622584
"1971",1,198,0,0,0,-2.47265655911691
"1972",2,198,0,0,0,-1.73820317840366
"1973",3,198,0,0,0,-2.02524535772495
"1974",4,198,0,0,0,-1.99505064645031
"1975",5,198,0,0,0,-2.20032664811713
"1976",6,198,0,0,1.8425850038963e-15,-1.88435882242133
"1977",7,198,0,0,0,-1.82741252424811
"1978",8,198,0,0,0,-1.95899707309147
"1979",9,198,0,0,-4.60646250974074e-16,-1.88898023869001
"1980",10,198,0,0,0,-1.84841505622584
"1981",1,199,0,0,0,-2.47265655911691
"1982",2,199,0,0,0,-1.73820317840366
"1983",3,199,0,0,0,-2.02524535772495
"1984",4,199,0,0,0,-1.99505064645031
"1985",5,199,0,0,0,-2.20032664811713
"1986",6,199,0,0,1.8425850038963e-15,-1.88435882242133
"1987",7,199,0,0,0,-1.82741252424811
"1988",8,199,0,0,0,-1.95899707309147
"1989",9,199,0,0,-4.60646250974074e-16,-1.88898023869001
"1990",10,199,0,0,0,-1.84841505622584
"1991",1,200,0,0,0,-2.47265655911691
"1992",2,200,0,0,0,-1.73820317840366
"1993",3,200,0,0,0,-2.02524535772495
"1994",4,200,0,0,0,-1.99505064645031
"1995",5,200,0,0,0,-2.20032664811713
"1996",6,200,0,0,1.8425850038963e-15,-1.88435882242133
"1997",7,200,0,0,0,-1.82741252424811
"1998",8,200,0,0,0,-1.95899707309147
"1999",9,200,0,0,-4.60646250974074e-16,-1.88898023869001
"2000",10,200,0,0,0,-1.84841505622584
"2001",1,201,0,0,0,-2.47265655911691
"2002",2,201,0,0,0,-1.73820317840366
"2003",3,201,0,0,0,-2.02524535772495
"2004",4,201,0,0,0,-1.99505064645031
"2005",5,201,0,0,0,-2.20032664811713
"2006",6,201,0,0,1.8425850038963e-15,-1.88435882242133
"2007",7,201,0,0,0,-1.82741252424811
"2008",8,201,0,0,0,-1.95899707309147
"2009",9,201,0,0,-4.60646250974074e-16,-1.88898023869001
"2010",10,201,0,0,0,-1.84841505622584
"2011",1,202,0,0,0,-2.47265655911691
"2012",2,202,0,0,0,-1.73820317840366
"2013",3,202,0,0,0,-2.02524535772495
"2014",4,202,0,0,0,-1.99505064645031
"2015",5,202,0,0,0,-2.20032664811713
"2016",6,202,0,0,1.8425850038963e-15,-1.88435882242133
"2017",7,202,0,0,0,-1.82741252424811
"2018",8,202,0,0,0,-1.95899707309147
"2019",9,202,0,0,-4.60646250974074e-16,-1.88898023869001
"2020",10,202,0,0,0,-1.84841505622584
"2021",1,203,0,0,0,-2.47265655911691
"2022",2,203,0,0,0,-1.73820317840366
"2023",3,203,0,0,0,-2.02524535772495
"2024",4,203,0,0,0,-1.99505064645031
"2025",5,203,0,0,0,-2.20032664811713
"2026",6,203,0,0,1.8425850038963e-15,-1.88435882242133
"2027",7,203,0,0,0,-1.82741252424811
"2028",8,203,0,0,0,-1.95899707309147
"2029",9,203,0,0,-4.60646250974074e-16,-1.88898023869001
"2030",10,203,0,0,0,-1.84841505622584
"2031",1,204,0,0,0,-2.47265655911691
"2032",2,204,0,0,0,-1.73820317840366
"2033",3,204,0,0,0,-2.02524535772495
"2034",4,204,0,0,0,-1.99505064645031
"2035",5,204,0,0,0,-2.20032664811713
"2036",6,204,0,0,1.8425850038963e-15,-1.88435882242133
"2037",7,204,0,0,0,-1.82741252424811
"2038",8,204,0,0,0,-1.95899707309147
"2039",9,204,0,0,-4.60646250974074e-16,-1.88898023869001
"2040",10,204,0,0,0,-1.84841505622584
"2041",1,205,0,0,0,-2.47265655911691
"2042",2,205,0,0,0,-1.73820317840366
"2043",3,205,0,0,0,-2.02524535772495
"2044",4,205,0,0,0,-1.99505064645031
"2045",5,205,0,0,0,-2.20032664811713
"2046",6,205,0,0,1.8425850038963e-15,-1.88435882242133
"2047",7,205,0,0,0,-1.82741252424811
"2048",8,205,0,0,0,-1.95899707309147
"2049",9,205,0,0,-4.60646250974074e-16,-1.88898023869001
"2050",10,205,0,0,0,-1.84841505622584
"2051",1,206,0,0,0,-2.47265655911691
"2052",2,206,0,0,0,-1.73820317840366
"2053",3,206,0,0,0,-2.02524535772495
"2054",4,206,0,0,0,-1.99505064645031
"2055",5,206,0,0,0,-2.20032664811713
"2056",6,206,0,0,1.8425850038963e-15,-1.88435882242133
"2057",7,206,0,0,0,-1.82741252424811
"2058",8,206,0,0,0,-1.95899707309147
"2059",9,206,0,0,-4.60646250974074e-16,-1.88898023869001
"2060",10,206,0,0,0,-1.84841505622584
"2061",1,207,0,0,0,-2.47265655911691
"2062",2,207,0,0,0,-1.73820317840366
"2063",3,207,0,0,0,-2.02524535772495
"2064",4,207,0,0,0,-1.99505064645031
"2065",5,207,0,0,0,-2.20032664811713
"2066",6,207,0,0,1.8425850038963e-15,-1.88435882242133
"2067",7,207,0,0,0,-1.82741252424811
"2068",8,207,0,0,0,-1.95899707309147
"2069",9,207,0,0,-4.60646250974074e-16,-1.88898023869001
"2070",10,207,0,0,0,-1.84841505622584
"2071",1,208,0,0,0,-2.47265655911691
"2072",2,208,0,0,0,-1.73820317840366
"2073",3,208,0,0,0,-2.02524535772495
"2074",4,208,0,0,0,-1.99505064645031
"2075",5,208,0,0,0,-2.20032664811713
"2076",6,208,0,0,1.8425850038963e-15,-1.88435882242133
"2077",7,208,0,0,0,-1.82741252424811
"2078",8,208,0,0,0,-1.95899707309147
"2079",9,208,0,0,-4.60646250974074e-16,-1.88898023869001
"2080",10,208,0,0,0,-1.84841505622584
"2081",1,209,0,0,0,-2.47265655911691
"2082",2,209,0,0,0,-1.73820317840366
"2083",3,209,0,0,0,-2.02524535772495
"2084",4,209,0,0,0,-1.99505064645031
"2085",5,209,0,0,0,-2.20032664811713
"2086",6,209,0,0,1.8425850038963e-15,-1.88435882242133
"2087",7,209,0,0,0,-1.82741252424811
"2088",8,209,0,0,0,-1.95899707309147
"2089",9,209,0,0,-4.60646250974074e-16,-1.88898023869001
"2090",10,209,0,0,0,-1.84841505622584
"2091",1,210,0,0,0,-2.47265655911691
"2092",2,210,0,0,0,-1.73820317840366
"2093",3,210,0,0,0,-2.02524535772495
"2094",4,210,0,0,0,-1.99505064645031
"2095",5,210,0,0,0,-2.20032664811713
"2096",6,210,0,0,1.8425850038963e-15,-1.88435882242133
"2097",7,210,0,0,0,-1.82741252424811
"2098",8,210,0,0,0,-1.95899707309147
"2099",9,210,0,0,-4.60646250974074e-16,-1.88898023869001
"2100",10,210,0,0,0,-1.84841505622584
"2101",1,211,0,0,0,-2.47265655911691
"2102",2,211,0,0,0,-1.73820317840366
"2103",3,211,0,0,0,-2.02524535772495
"2104",4,211,0,0,0,-1.99505064645031
"2105",5,211,0,0,0,-2.20032664811713
"2106",6,211,0,0,1.8425850038963e-15,-1.88435882242133
"2107",7,211,0,0,0,-1.82741252424811
"2108",8,211,0,0,0,-1.95899707309147
"2109",9,211,0,0,-4.60646250974074e-16,-1.88898023869001
"2110",10,211,0,0,0,-1.84841505622584
"2111",1,212,0,0,0,-2.47265655911691
"2112",2,212,0,0,0,-1.73820317840366
"2113",3,212,0,0,0,-2.02524535772495
"2114",4,212,0,0,0,-1.99505064645031
"2115",5,212,0,0,0,-2.20032664811713
"2116",6,212,0,0,1.8425850038963e-15,-1.88435882242133
"2117",7,212,0,0,0,-1.82741252424811
"2118",8,212,0,0,0,-1.95899707309147
"2119",9,212,0,0,-4.60646250974074e-16,-1.88898023869001
"2120",10,212,0,0,0,-1.84841505622584
"2121",1,213,0,0,0,-2.19775071774452
"2122",2,213,0,0,0,-2.05396809354085
"2123",3,213,0,0,0,-2.0295513005652
"2124",4,213,0,0,0,-1.84145003295157
"2125",5,213,0,0,0,-1.89631373573952
"2126",6,213,0,0,1.8425850038963e-15,-1.9545738923245
"2127",7,213,0,0,0,-1.90944105120646
"2128",8,213,0,0,0,-1.88667473348489
"2129",9,213,0,0,-4.60646250974074e-16,-1.89088701184154
"2130",10,213,0,0,0,-1.69800145150267
"2131",1,214,0,0,0,-2.19775071774452
"2132",2,214,0,0,0,-2.05396809354085
"2133",3,214,0,0,0,-2.0295513005652
"2134",4,214,0,0,0,-1.84145003295157
"2135",5,214,0,0,0,-1.89631373573952
"2136",6,214,0,0,1.8425850038963e-15,-1.9545738923245
"2137",7,214,0,0,0,-1.90944105120646
"2138",8,214,0,0,0,-1.88667473348489
"2139",9,214,0,0,-4.60646250974074e-16,-1.89088701184154
"2140",10,214,0,0,0,-1.69800145150267
"2141",1,215,0,0,0,-2.19775071774452
"2142",2,215,0,0,0,-2.05396809354085
"2143",3,215,0,0,0,-2.0295513005652
"2144",4,215,0,0,0,-1.84145003295157
"2145",5,215,0,0,0,-1.89631373573952
"2146",6,215,0,0,1.8425850038963e-15,-1.9545738923245
"2147",7,215,0,0,0,-1.90944105120646
"2148",8,215,0,0,0,-1.88667473348489
"2149",9,215,0,0,-4.60646250974074e-16,-1.89088701184154
"2150",10,215,0,0,0,-1.69800145150267
"2151",1,216,0,0,0,-2.19775071774452
"2152",2,216,0,0,0,-2.05396809354085
"2153",3,216,0,0,0,-2.0295513005652
"2154",4,216,0,0,0,-1.84145003295157
"2155",5,216,0,0,0,-1.89631373573952
"2156",6,216,0,0,1.8425850038963e-15,-1.9545738923245
"2157",7,216,0,0,0,-1.90944105120646
"2158",8,216,0,0,0,-1.88667473348489
"2159",9,216,0,0,-4.60646250974074e-16,-1.89088701184154
"2160",10,216,0,0,0,-1.69800145150267
"2161",1,217,0,0,0,-2.19775071774452
"2162",2,217,0,0,0,-2.05396809354085
"2163",3,217,0,0,0,-2.0295513005652
"2164",4,217,0,0,0,-1.84145003295157
"2165",5,217,0,0,0,-1.89631373573952
"2166",6,217,0,0,1.8425850038963e-15,-1.9545738923245
"2167",7,217,0,0,0,-1.90944105120646
"2168",8,217,0,0,0,-1.88667473348489
"2169",9,217,0,0,-4.60646250974074e-16,-1.89088701184154
"2170",10,217,0,0,0,-1.69800145150267
"2171",1,218,0,0,0,-2.19775071774452
"2172",2,218,0,0,0,-2.05396809354085
"2173",3,218,0,0,0,-2.0295513005652
"2174",4,218,0,0,0,-1.84145003295157
"2175",5,218,0,0,0,-1.89631373573952
"2176",6,218,0,0,1.8425850038963e-15,-1.9545738923245
"2177",7,218,0,0,0,-1.90944105120646
"2178",8,218,0,0,0,-1.88667473348489
"2179",9,218,0,0,-4.60646250974074e-16,-1.89088701184154
"2180",10,218,0,0,0,-1.69800145150267
"2181",1,219,0,0,0,-2.19775071774452
"2182",2,219,0,0,0,-2.05396809354085
"2183",3,219,0,0,0,-2.0295513005652
"2184",4,219,0,0,0,-1.84145003295157
"2185",5,219,0,0,0,-1.89631373573952
"2186",6,219,0,0,1.8425850038963e-15,-1.9545738923245
"2187",7,219,0,0,0,-1.90944105120646
"2188",8,219,0,0,0,-1.88667473348489
"2189",9,219,0,0,-4.60646250974074e-16,-1.89088701184154
"2190",10,219,0,0,0,-1.69800145150267
"2191",1,220,0,0,0,-2.19775071774452
"2192",2,220,0,0,0,-2.05396809354085
"2193",3,220,0,0,0,-2.0295513005652
"2194",4,220,0,0,0,-1.84145003295157
"2195",5,220,0,0,0,-1.89631373573952
"2196",6,220,0,0,1.8425850038963e-15,-1.9545738923245
"2197",7,220,0,0,0,-1.90944105120646
"2198",8,220,0,0,0,-1.88667473348489
"2199",9,220,0,0,-4.60646250974074e-16,-1.89088701184154
"2200",10,220,0,0,0,-1.69800145150267
"2201",1,221,0,0,0,-2.19775071774452
"2202",2,221,0,0,0,-2.05396809354085
"2203",3,221,0,0,0,-2.0295513005652
"2204",4,221,0,0,0,-1.84145003295157
"2205",5,221,0,0,0,-1.89631373573952
"2206",6,221,0,0,1.8425850038963e-15,-1.9545738923245
"2207",7,221,0,0,0,-1.90944105120646
"2208",8,221,0,0,0,-1.88667473348489
"2209",9,221,0,0,-4.60646250974074e-16,-1.89088701184154
"2210",10,221,0,0,0,-1.69800145150267
"2211",1,222,0,0,0,-2.19775071774452
"2212",2,222,0,0,0,-2.05396809354085
"2213",3,222,0,0,0,-2.0295513005652
"2214",4,222,0,0,0,-1.84145003295157
"2215",5,222,0,0,0,-1.89631373573952
"2216",6,222,0,0,1.8425850038963e-15,-1.9545738923245
"2217",7,222,0,0,0,-1.90944105120646
"2218",8,222,0,0,0,-1.88667473348489
"2219",9,222,0,0,-4.60646250974074e-16,-1.89088701184154
"2220",10,222,0,0,0,-1.69800145150267
"2221",1,223,0,0,0,-2.19775071774452
"2222",2,223,0,0,0,-2.05396809354085
"2223",3,223,0,0,0,-2.0295513005652
"2224",4,223,0,0,0,-1.84145003295157
"2225",5,223,0,0,0,-1.89631373573952
"2226",6,223,0,0,1.8425850038963e-15,-1.9545738923245
"2227",7,223,0,0,0,-1.90944105120646
"2228",8,223,0,0,0,-1.88667473348489
"2229",9,223,0,0,-4.60646250974074e-16,-1.89088701184154
"2230",10,223,0,0,0,-1.69800145150267
"2231",1,224,0,0,0,-2.19775071774452
"2232",2,224,0,0,0,-2.05396809354085
"2233",3,224,0,0,0,-2.0295513005652
"2234",4,224,0,0,0,-1.84145003295157
"2235",5,224,0,0,0,-1.89631373573952
"2236",6,224,0,0,1.8425850038963e-15,-1.9545738923245
"2237",7,224,0,0,0,-1.90944105120646
"2238",8,224,0,0,0,-1.88667473348489
"2239",9,224,0,0,-4.60646250974074e-16,-1.89088701184154
"2240",10,224,0,0,0,-1.69800145150267
"2241",1,225,0,0,0,-2.19775071774452
"2242",2,225,0,0,0,-2.05396809354085
"2243",3,225,0,0,0,-2.0295513005652
"2244",4,225,0,0,0,-1.84145003295157
"2245",5,225,0,0,0,-1.89631373573952
"2246",6,225,0,0,1.8425850038963e-15,-1.9545738923245
"2247",7,225,0,0,0,-1.90944105120646
"2248",8,225,0,0,0,-1.88667473348489
"2249",9,225,0,0,-4.60646250974074e-16,-1.89088701184154
"2250",10,225,0,0,0,-1.69800145150267
"2251",1,226,0,0,0,-2.19775071774452
"2252",2,226,0,0,0,-2.05396809354085
"2253",3,226,0,0,0,-2.0295513005652
"2254",4,226,0,0,0,-1.84145003295157
"2255",5,226,0,0,0,-1.89631373573952
"2256",6,226,0,0,1.8425850038963e-15,-1.9545738923245
"2257",7,226,0,0,0,-1.90944105120646
"2258",8,226,0,0,0,-1.88667473348489
"2259",9,226,0,0,-4.60646250974074e-16,-1.89088701184154
"2260",10,226,0,0,0,-1.69800145150267
"2261",1,227,0,0,0,-2.19775071774452
"2262",2,227,0,0,0,-2.05396809354085
"2263",3,227,0,0,0,-2.0295513005652
"2264",4,227,0,0,0,-1.84145003295157
"2265",5,227,0,0,0,-1.89631373573952
"2266",6,227,0,0,1.8425850038963e-15,-1.9545738923245
"2267",7,227,0,0,0,-1.90944105120646
"2268",8,227,0,0,0,-1.88667473348489
"2269",9,227,0,0,-4.60646250974074e-16,-1.89088701184154
"2270",10,227,0,0,0,-1.69800145150267
"2271",1,228,0,0,0,-2.19775071774452
"2272",2,228,0,0,0,-2.05396809354085
"2273",3,228,0,0,0,-2.0295513005652
"2274",4,228,0,0,0,-1.84145003295157
"2275",5,228,0,0,0,-1.89631373573952
"2276",6,228,0,0,1.8425850038963e-15,-1.9545738923245
"2277",7,228,0,0,0,-1.90944105120646
"2278",8,228,0,0,0,-1.88667473348489
"2279",9,228,0,0,-4.60646250974074e-16,-1.89088701184154
"2280",10,228,0,0,0,-1.69800145150267
"2281",1,229,0,0,0,-2.19775071774452
"2282",2,229,0,0,0,-2.05396809354085
"2283",3,229,0,0,0,-2.0295513005652
"2284",4,229,0,0,0,-1.84145003295157
"2285",5,229,0,0,0,-1.89631373573952
"2286",6,229,0,0,1.8425850038963e-15,-1.9545738923245
"2287",7,229,0,0,0,-1.90944105120646
"2288",8,229,0,0,0,-1.88667473348489
"2289",9,229,0,0,-4.60646250974074e-16,-1.89088701184154
"2290",10,229,0,0,0,-1.69800145150267
"2291",1,230,0,0,0,-2.19775071774452
"2292",2,230,0,0,0,-2.05396809354085
"2293",3,230,0,0,0,-2.0295513005652
"2294",4,230,0,0,0,-1.84145003295157
"2295",5,230,0,0,0,-1.89631373573952
"2296",6,230,0,0,1.8425850038963e-15,-1.9545738923245
"2297",7,230,0,0,0,-1.90944105120646
"2298",8,230,0,0,0,-1.88667473348489
"2299",9,230,0,0,-4.60646250974074e-16,-1.89088701184154
"2300",10,230,0,0,0,-1.69800145150267
"2301",1,231,0,0,0,-2.19775071774452
"2302",2,231,0,0,0,-2.05396809354085
"2303",3,231,0,0,0,-2.0295513005652
"2304",4,231,0,0,0,-1.84145003295157
"2305",5,231,0,0,0,-1.89631373573952
"2306",6,231,0,0,1.8425850038963e-15,-1.9545738923245
"2307",7,231,0,0,0,-1.90944105120646
"2308",8,231,0,0,0,-1.88667473348489
"2309",9,231,0,0,-4.60646250974074e-16,-1.89088701184154
"2310",10,231,0,0,0,-1.69800145150267
"2311",1,232,0,0,0,-2.19775071774452
"2312",2,232,0,0,0,-2.05396809354085
"2313",3,232,0,0,0,-2.0295513005652
"2314",4,232,0,0,0,-1.84145003295157
"2315",5,232,0,0,0,-1.89631373573952
"2316",6,232,0,0,1.8425850038963e-15,-1.9545738923245
"2317",7,232,0,0,0,-1.90944105120646
"2318",8,232,0,0,0,-1.88667473348489
"2319",9,232,0,0,-4.60646250974074e-16,-1.89088701184154
"2320",10,232,0,0,0,-1.69800145150267
"2321",1,233,0,0,0,-2.19775071774452
"2322",2,233,0,0,0,-2.05396809354085
"2323",3,233,0,0,0,-2.0295513005652
"2324",4,233,0,0,0,-1.84145003295157
"2325",5,233,0,0,0,-1.89631373573952
"2326",6,233,0,0,1.8425850038963e-15,-1.9545738923245
"2327",7,233,0,0,0,-1.90944105120646
"2328",8,233,0,0,0,-1.88667473348489
"2329",9,233,0,0,-4.60646250974074e-16,-1.89088701184154
"2330",10,233,0,0,0,-1.69800145150267
"2331",1,234,0,0,0,-2.19775071774452
"2332",2,234,0,0,0,-2.05396809354085
"2333",3,234,0,0,0,-2.0295513005652
"2334",4,234,0,0,0,-1.84145003295157
"2335",5,234,0,0,0,-1.89631373573952
"2336",6,234,0,0,1.8425850038963e-15,-1.9545738923245
"2337",7,234,0,0,0,-1.90944105120646
"2338",8,234,0,0,0,-1.88667473348489
"2339",9,234,0,0,-4.60646250974074e-16,-1.89088701184154
"2340",10,234,0,0,0,-1.69800145150267
"2341",1,235,0,0,0,-2.19775071774452
"2342",2,235,0,0,0,-2.05396809354085
"2343",3,235,0,0,0,-2.0295513005652
"2344",4,235,0,0,0,-1.84145003295157
"2345",5,235,0,0,0,-1.89631373573952
"2346",6,235,0,0,1.8425850038963e-15,-1.9545738923245
"2347",7,235,0,0,0,-1.90944105120646
"2348",8,235,0,0,0,-1.88667473348489
"2349",9,235,0,0,-4.60646250974074e-16,-1.89088701184154
"2350",10,235,0,0,0,-1.69800145150267
"2351",1,236,0,0,0,-2.19775071774452
"2352",2,236,0,0,0,-2.05396809354085
"2353",3,236,0,0,0,-2.0295513005652
"2354",4,236,0,0,0,-1.84145003295157
"2355",5,236,0,0,0,-1.89631373573952
"2356",6,236,0,0,1.8425850038963e-15,-1.9545738923245
"2357",7,236,0,0,0,-1.90944105120646
"2358",8,236,0,0,0,-1.88667473348489
"2359",9,236,0,0,-4.60646250974074e-16,-1.89088701184154
"2360",10,236,0,0,0,-1.69800145150267
"2361",1,237,0,0,0,-2.19775071774452
"2362",2,237,0,0,0,-2.05396809354085
"2363",3,237,0,0,0,-2.0295513005652
"2364",4,237,0,0,0,-1.84145003295157
"2365",5,237,0,0,0,-1.89631373573952
"2366",6,237,0,0,1.8425850038963e-15,-1.9545738923245
"2367",7,237,0,0,0,-1.90944105120646
"2368",8,237,0,0,0,-1.88667473348489
"2369",9,237,0,0,-4.60646250974074e-16,-1.89088701184154
"2370",10,237,0,0,0,-1.69800145150267
"2371",1,238,0,0,0,-2.19775071774452
"2372",2,238,0,0,0,-2.05396809354085
"2373",3,238,0,0,0,-2.0295513005652
"2374",4,238,0,0,0,-1.84145003295157
"2375",5,238,0,0,0,-1.89631373573952
"2376",6,238,0,0,1.8425850038963e-15,-1.9545738923245
"2377",7,238,0,0,0,-1.90944105120646
"2378",8,238,0,0,0,-1.88667473348489
"2379",9,238,0,0,-4.60646250974074e-16,-1.89088701184154
"2380",10,238,0,0,0,-1.69800145150267
"2381",1,239,0,0,0,-2.19775071774452
"2382",2,239,0,0,0,-2.05396809354085
"2383",3,239,0,0,0,-2.0295513005652
"2384",4,239,0,0,0,-1.84145003295157
"2385",5,239,0,0,0,-1.89631373573952
"2386",6,239,0,0,1.8425850038963e-15,-1.9545738923245
"2387",7,239,0,0,0,-1.90944105120646
"2388",8,239,0,0,0,-1.88667473348489
"2389",9,239,0,0,-4.60646250974074e-16,-1.89088701184154
"2390",10,239,0,0,0,-1.69800145150267
"2391",1,240,0,0,0,-2.19775071774452
"2392",2,240,0,0,0,-2.05396809354085
"2393",3,240,0,0,0,-2.0295513005652
"2394",4,240,0,0,0,-1.84145003295157
"2395",5,240,0,0,0,-1.89631373573952
"2396",6,240,0,0,1.8425850038963e-15,-1.9545738923245
"2397",7,240,0,0,0,-1.90944105120646
"2398",8,240,0,0,0,-1.88667473348489
"2399",9,240,0,0,-4.60646250974074e-16,-1.89088701184154
"2400",10,240,0,0,0,-1.69800145150267
"2401",1,241,0,0,0,-2.19775071774452
"2402",2,241,0,0,0,-2.05396809354085
"2403",3,241,0,0,0,-2.0295513005652
"2404",4,241,0,0,0,-1.84145003295157
"2405",5,241,0,0,0,-1.89631373573952
"2406",6,241,0,0,1.8425850038963e-15,-1.9545738923245
"2407",7,241,0,0,0,-1.90944105120646
"2408",8,241,0,0,0,-1.88667473348489
"2409",9,241,0,0,-4.60646250974074e-16,-1.89088701184154
"2410",10,241,0,0,0,-1.69800145150267
"2411",1,242,0,0,0,-2.19775071774452
"2412",2,242,0,0,0,-2.05396809354085
"2413",3,242,0,0,0,-2.0295513005652
"2414",4,242,0,0,0,-1.84145003295157
"2415",5,242,0,0,0,-1.89631373573952
"2416",6,242,0,0,1.8425850038963e-15,-1.9545738923245
"2417",7,242,0,0,0,-1.90944105120646
"2418",8,242,0,0,0,-1.88667473348489
"2419",9,242,0,0,-4.60646250974074e-16,-1.89088701184154
"2420",10,242,0,0,0,-1.69800145150267
"2421",1,243,0,0,0,-2.19775071774452
"2422",2,243,0,0,0,-2.05396809354085
"2423",3,243,0,0,0,-2.0295513005652
"2424",4,243,0,0,0,-1.84145003295157
"2425",5,243,0,0,0,-1.89631373573952
"2426",6,243,0,0,1.8425850038963e-15,-1.9545738923245
"2427",7,243,0,0,0,-1.90944105120646
"2428",8,243,0,0,0,-1.88667473348489
"2429",9,243,0,0,-4.60646250974074e-16,-1.89088701184154
"2430",10,243,0,0,0,-1.69800145150267
"2431",1,244,0,0,0,-1.83032612005117
"2432",2,244,0,0,0,-2.00872241798822
"2433",3,244,0,0,0,-2.09136065848248
"2434",4,244,0,0,0,-2.03382209128859
"2435",5,244,0,0,0,-2.07152216606751
"2436",6,244,0,0,1.8425850038963e-15,-2.03380762310809
"2437",7,244,0,0,0,-2.04032853186144
"2438",8,244,0,0,0,-1.78339559447518
"2439",9,244,0,0,-4.60646250974074e-16,-1.85653117800576
"2440",10,244,0,0,0,-1.82990649813318
"2441",1,245,0,0,0,-1.83032612005117
"2442",2,245,0,0,0,-2.00872241798822
"2443",3,245,0,0,0,-2.09136065848248
"2444",4,245,0,0,0,-2.03382209128859
"2445",5,245,0,0,0,-2.07152216606751
"2446",6,245,0,0,1.8425850038963e-15,-2.03380762310809
"2447",7,245,0,0,0,-2.04032853186144
"2448",8,245,0,0,0,-1.78339559447518
"2449",9,245,0,0,-4.60646250974074e-16,-1.85653117800576
"2450",10,245,0,0,0,-1.82990649813318
"2451",1,246,0,0,0,-1.83032612005117
"2452",2,246,0,0,0,-2.00872241798822
"2453",3,246,0,0,0,-2.09136065848248
"2454",4,246,0,0,0,-2.03382209128859
"2455",5,246,0,0,0,-2.07152216606751
"2456",6,246,0,0,1.8425850038963e-15,-2.03380762310809
"2457",7,246,0,0,0,-2.04032853186144
"2458",8,246,0,0,0,-1.78339559447518
"2459",9,246,0,0,-4.60646250974074e-16,-1.85653117800576
"2460",10,246,0,0,0,-1.82990649813318
"2461",1,247,0,0,0,-1.83032612005117
"2462",2,247,0,0,0,-2.00872241798822
"2463",3,247,0,0,0,-2.09136065848248
"2464",4,247,0,0,0,-2.03382209128859
"2465",5,247,0,0,0,-2.07152216606751
"2466",6,247,0,0,1.8425850038963e-15,-2.03380762310809
"2467",7,247,0,0,0,-2.04032853186144
"2468",8,247,0,0,0,-1.78339559447518
"2469",9,247,0,0,-4.60646250974074e-16,-1.85653117800576
"2470",10,247,0,0,0,-1.82990649813318
"2471",1,248,0,0,0,-1.83032612005117
"2472",2,248,0,0,0,-2.00872241798822
"2473",3,248,0,0,0,-2.09136065848248
"2474",4,248,0,0,0,-2.03382209128859
"2475",5,248,0,0,0,-2.07152216606751
"2476",6,248,0,0,1.8425850038963e-15,-2.03380762310809
"2477",7,248,0,0,0,-2.04032853186144
"2478",8,248,0,0,0,-1.78339559447518
